id,commune,code_postal,niveau_prix,nombre_habitants_par_commune,annee_habitants,annee_consommation,consommation_totale,consommation_moyenne,gaz,created_at,updated_at
5111,"Châtillon-le-Duc",25870,3,2047,2016,2024,6298.43265,13.8123523026316,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5112,"Châtillon-le-Duc",25870,3,2025,2022,2024,6298.43265,13.8123523026316,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5113,"Chemaudin et Vaux",25320,3,1797,2011,2024,5292.75046,10.4393500197239,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5114,"Chemaudin et Vaux",25320,3,1890,2016,2024,5292.75046,10.4393500197239,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5115,"Chemaudin et Vaux",25320,3,2114,2022,2024,5292.75046,10.4393500197239,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5116,Chevroz,25870,3,105,2011,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5117,Chevroz,25870,3,130,2016,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5118,Chevroz,25870,3,140,2022,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5119,"La Cluse-et-Mijoux",25300,6,1219,2011,2024,1513.69603,10.8898994964029,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5120,"La Cluse-et-Mijoux",25300,6,1312,2016,2024,1513.69603,10.8898994964029,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5121,"La Cluse-et-Mijoux",25300,6,1317,2022,2024,1513.69603,10.8898994964029,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5122,Colombier-Fontaine,25260,3,1374,2011,2024,2748.69794,10.3724450566038,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5123,Colombier-Fontaine,25260,3,1300,2016,2024,2748.69794,10.3724450566038,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5124,Colombier-Fontaine,25260,3,1215,2022,2024,2748.69794,10.3724450566038,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5125,"Courcelles-lès-Montbéliard",25420,3,1105,2011,2024,4069.66755,12.522054,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5126,"Courcelles-lès-Montbéliard",25420,3,1222,2016,2024,4069.66755,12.522054,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5127,"Courcelles-lès-Montbéliard",25420,3,1387,2022,2024,4069.66755,12.522054,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5128,Dambenois,25600,6,777,2011,2024,1107.21029,10.9624781188119,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5129,Dambenois,25600,6,740,2016,2024,1107.21029,10.9624781188119,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5130,Dambenois,25600,6,727,2022,2024,1107.21029,10.9624781188119,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5131,Dampierre-les-Bois,25490,5,1663,2011,2024,3541.41774,12.7849015884477,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5132,Dampierre-les-Bois,25490,5,1654,2016,2024,3541.41774,12.7849015884477,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5133,Dampierre-les-Bois,25490,5,1565,2022,2024,3541.41774,12.7849015884477,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5134,Dampierre-sur-le-Doubs,25420,3,490,2011,2024,883.58105,11.6260664473684,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5135,Dampierre-sur-le-Doubs,25420,3,460,2016,2024,883.58105,11.6260664473684,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5136,Dampierre-sur-le-Doubs,25420,3,452,2022,2024,883.58105,11.6260664473684,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5137,"Dannemarie-sur-Crète",25410,2,1326,2011,2024,3413.86624,9.89526446376811,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5138,"Dannemarie-sur-Crète",25410,2,1448,2016,2024,3413.86624,9.89526446376811,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5139,"Dannemarie-sur-Crète",25410,2,1503,2022,2024,3413.86624,9.89526446376811,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5140,Dasle,25230,5,1420,2011,2024,2071.05396,12.3277021428571,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5141,Dasle,25230,5,1423,2016,2024,2071.05396,12.3277021428571,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5142,Dasle,25230,5,1370,2022,2024,2071.05396,12.3277021428571,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5143,Devecey,25870,3,1345,2011,2024,3386.96887,10.8556694551282,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5144,Devecey,25870,3,1444,2016,2024,3386.96887,10.8556694551282,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5145,Devecey,25870,3,1314,2022,2024,3386.96887,10.8556694551282,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5146,Doubs,25300,6,2654,2011,2024,7117.63047,12.1668896923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5147,Doubs,25300,6,2968,2016,2024,7117.63047,12.1668896923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5148,Doubs,25300,6,3309,2022,2024,7117.63047,12.1668896923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5149,"École-Valentin",25480,3,2321,2011,2024,8607.5472,10.1864463905325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5150,"École-Valentin",25480,3,2542,2016,2024,8607.5472,10.1864463905325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5151,"École-Valentin",25480,3,2620,2022,2024,8607.5472,10.1864463905325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5152,"Écurcey",25150,5,278,2011,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5153,"Écurcey",25150,5,270,2016,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5154,"Écurcey",25150,5,266,2022,2024,,,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5155,"Étouvans",25260,3,759,2011,2024,1347.23208,12.8307817142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5156,"Étouvans",25260,3,822,2016,2024,1347.23208,12.8307817142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5157,"Étouvans",25260,3,824,2022,2024,1347.23208,12.8307817142857,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5158,"Étupes",25460,3,3557,2011,2024,9165.28886,10.9501659020311,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5159,"Étupes",25460,3,3729,2016,2024,9165.28886,10.9501659020311,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5160,"Étupes",25460,3,3711,2022,2024,9165.28886,10.9501659020311,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5161,Exincourt,25400,3,3162,2011,2024,127010.6,127010.6,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5162,Exincourt,25400,3,3230,2016,2024,127010.6,127010.6,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5163,Exincourt,25400,3,3273,2022,2024,127010.6,127010.6,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5164,"Fesches-le-Châtel",25490,5,2271,2011,2024,5691.28031,11.2033076968504,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5165,"Fesches-le-Châtel",25490,5,2199,2016,2024,5691.28031,11.2033076968504,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5166,"Fesches-le-Châtel",25490,5,2147,2022,2024,5691.28031,11.2033076968504,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5167,"Les Fins",25500,5,2938,2011,2024,8485.75276,14.1193889517471,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5168,"Les Fins",25500,5,3075,2016,2024,8485.75276,14.1193889517471,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5169,"Les Fins",25500,5,3062,2022,2024,8485.75276,14.1193889517471,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5170,Franois,25770,2,1937,2011,2024,5075.61309,10.3372975356415,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5171,Franois,25770,2,2316,2016,2024,5075.61309,10.3372975356415,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5172,Franois,25770,2,2250,2022,2024,5075.61309,10.3372975356415,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5173,Geneuille,25870,6,1361,2011,2024,2495.93264,10.7583303448276,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5174,Geneuille,25870,6,1342,2016,2024,2495.93264,10.7583303448276,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5175,Geneuille,25870,6,1264,2022,2024,2495.93264,10.7583303448276,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5176,Grand-Charmont,25200,3,5256,2011,2024,12424.76713,9.72204000782473,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5177,Grand-Charmont,25200,3,5641,2016,2024,12424.76713,9.72204000782473,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5178,Grand-Charmont,25200,3,5865,2022,2024,12424.76713,9.72204000782473,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5179,Grandfontaine,25320,3,1432,2011,2024,4411.84471,11.3415031105398,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5180,Grandfontaine,25320,3,1587,2016,2024,4411.84471,11.3415031105398,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5181,Grandfontaine,25320,3,1810,2022,2024,4411.84471,11.3415031105398,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5182,Granges-Narboz,25300,6,984,2011,2024,2387.86609,11.4801254326923,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5183,Granges-Narboz,25300,6,1194,2016,2024,2387.86609,11.4801254326923,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5184,Granges-Narboz,25300,6,1355,2022,2024,2387.86609,11.4801254326923,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5185,"Hérimoncourt",25310,3,3683,2011,2024,8898.5063,10.0095683914511,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5186,"Hérimoncourt",25310,3,3640,2016,2024,8898.5063,10.0095683914511,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5187,"Hérimoncourt",25310,3,3530,2022,2024,8898.5063,10.0095683914511,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5188,Houtaud,25300,6,995,2011,2024,2955.6046,13.557819266055,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5189,Houtaud,25300,6,1074,2016,2024,2955.6046,13.557819266055,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5190,Houtaud,25300,6,1197,2022,2024,2955.6046,13.557819266055,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5191,Villers-le-Lac,25130,5,4445,2011,2024,12042.58957,13.2773865159868,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5192,Villers-le-Lac,25130,5,4889,2016,2024,12042.58957,13.2773865159868,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5193,Villers-le-Lac,25130,5,5248,2022,2024,12042.58957,13.2773865159868,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5194,Larnod,25720,6,673,2011,2024,1462.28314,13.173721981982,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5195,Larnod,25720,6,772,2016,2024,1462.28314,13.173721981982,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5196,Larnod,25720,6,784,2022,2024,1462.28314,13.173721981982,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5197,Mandeure,25350,3,4905,2011,2024,12940.27447,10.4610141228779,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5198,Mandeure,25350,3,4833,2016,2024,12940.27447,10.4610141228779,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5199,Mandeure,25350,3,4672,2022,2024,12940.27447,10.4610141228779,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5200,Marchaux-Chaudefontaine,25640,6,1377,2011,2024,2748.2198,9.85025017921147,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5201,Marchaux-Chaudefontaine,25640,6,1463,2016,2024,2748.2198,9.85025017921147,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5202,Marchaux-Chaudefontaine,25640,6,1429,2022,2024,2748.2198,9.85025017921147,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5203,Mathay,25700,5,2154,2011,2024,3481.36522,11.6824336241611,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5204,Mathay,25700,5,2166,2016,2024,3481.36522,11.6824336241611,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5205,Mathay,25700,5,2131,2022,2024,3481.36522,11.6824336241611,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5206,"Mérey-Vieilley",25870,5,110,2011,2024,329.49031,12.6727042307692,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5207,"Mérey-Vieilley",25870,5,145,2016,2024,329.49031,12.6727042307692,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5208,"Mérey-Vieilley",25870,5,168,2022,2024,329.49031,12.6727042307692,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5209,Miserey-Salines,25480,3,2167,2011,2024,7116.1723,10.9987207109737,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5210,Miserey-Salines,25480,3,2442,2016,2024,7116.1723,10.9987207109737,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5211,Miserey-Salines,25480,3,2660,2022,2024,7116.1723,10.9987207109737,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5212,"Montbéliard",25200,3,25974,2011,2024,96281.96,96281.96,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5213,"Montbéliard",25200,3,25304,2016,2024,96281.96,96281.96,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5214,"Montbéliard",25200,3,25516,2022,2024,96281.96,96281.96,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5215,"Montferrand-le-Château",25320,3,2202,2011,2024,5683.37614,10.6629946341463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5216,"Montferrand-le-Château",25320,3,2108,2016,2024,5683.37614,10.6629946341463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5217,"Montferrand-le-Château",25320,3,2191,2022,2024,5683.37614,10.6629946341463,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5218,Morteau,25500,5,6758,2011,2024,20778.98304,15.5531310179641,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5219,Morteau,25500,5,6970,2016,2024,20778.98304,15.5531310179641,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5220,Morteau,25500,5,6905,2022,2024,20778.98304,15.5531310179641,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5221,Nommay,25600,3,1661,2011,2024,3424.95873,13.1729181923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5222,Nommay,25600,3,1655,2016,2024,3424.95873,13.1729181923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5223,Nommay,25600,3,1601,2022,2024,3424.95873,13.1729181923077,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5224,Novillars,25220,3,1515,2011,2024,1926.12537,9.77728614213198,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5225,Novillars,25220,3,1508,2016,2024,1926.12537,9.77728614213198,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5226,Novillars,25220,3,1345,2022,2024,1926.12537,9.77728614213198,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5227,Pelousey,25170,4,1446,2011,2024,3338.12315,11.9645991039427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5228,Pelousey,25170,4,1511,2016,2024,3338.12315,11.9645991039427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5229,Pelousey,25170,4,1588,2022,2024,3338.12315,11.9645991039427,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5230,Pirey,25480,3,2024,2011,2024,5660.25601,11.1862766996047,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5231,Pirey,25480,3,2049,2016,2024,5660.25601,11.1862766996047,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5232,Pirey,25480,3,2179,2022,2024,5660.25601,11.1862766996047,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5233,Pontarlier,25300,6,17998,2011,2024,43866.7277,12.6235187625899,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5234,Pontarlier,25300,6,17284,2016,2024,43866.7277,12.6235187625899,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5235,Pontarlier,25300,6,17928,2022,2024,43866.7277,12.6235187625899,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5236,Pont-de-Roide-Vermondans,25150,5,4389,2011,2024,12109.49,12109.49,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5237,Pont-de-Roide-Vermondans,25150,5,4200,2016,2024,12109.49,12109.49,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5238,Pont-de-Roide-Vermondans,25150,5,3971,2022,2024,12109.49,12109.49,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5239,Pouilley-les-Vignes,25115,3,1906,2011,2024,5529.48651,11.1257273843058,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5240,Pouilley-les-Vignes,25115,3,1967,2016,2024,5529.48651,11.1257273843058,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5241,Pouilley-les-Vignes,25115,3,2162,2022,2024,5529.48651,11.1257273843058,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5242,"Roche-lez-Beaupré",25220,3,2029,2011,2024,4763.56253,10.4007915502183,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5243,"Roche-lez-Beaupré",25220,3,2082,2016,2024,4763.56253,10.4007915502183,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5244,"Roche-lez-Beaupré",25220,3,2185,2022,2024,4763.56253,10.4007915502183,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5245,Sainte-Suzanne,25630,3,1520,2011,2024,5491.79765,10.4011319128788,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5246,Sainte-Suzanne,25630,3,1533,2016,2024,5491.79765,10.4011319128788,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5247,Sainte-Suzanne,25630,3,1461,2022,2024,5491.79765,10.4011319128788,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5248,Saint-Vit,25410,2,4763,2011,2024,11600.9023,10.1495208223972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5249,Saint-Vit,25410,2,4854,2016,2024,11600.9023,10.1495208223972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5250,Saint-Vit,25410,2,5059,2022,2024,11600.9023,10.1495208223972,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5251,Seloncourt,25230,3,5924,2011,2024,17833.23212,10.7429109156627,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5252,Seloncourt,25230,3,5823,2016,2024,17833.23212,10.7429109156627,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5253,Seloncourt,25230,3,5812,2022,2024,17833.23212,10.7429109156627,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5254,Serre-les-Sapins,25770,3,1526,2011,2024,4744.39117,9.00263979127135,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5255,Serre-les-Sapins,25770,3,1577,2016,2024,4744.39117,9.00263979127135,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5256,Serre-les-Sapins,25770,3,1921,2022,2024,4744.39117,9.00263979127135,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5257,Sochaux,25600,3,4027,2011,2022,148455.464281,74227.7321405,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5258,Sochaux,25600,3,4015,2016,2022,148455.464281,74227.7321405,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5259,Sochaux,25600,3,3772,2022,2022,148455.464281,74227.7321405,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5260,Taillecourt,25400,3,1022,2011,2024,3157.60191,10.4556354635762,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5261,Taillecourt,25400,3,1108,2016,2024,3157.60191,10.4556354635762,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5262,Taillecourt,25400,3,1132,2022,2024,3157.60191,10.4556354635762,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5263,Tallenay,25870,3,387,2011,2024,1020.26348,12.7532935,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5264,Tallenay,25870,3,409,2016,2024,1020.26348,12.7532935,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5265,Tallenay,25870,3,437,2022,2024,1020.26348,12.7532935,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5266,Thise,25220,3,3168,2011,2024,8570.48351,10.8076715132409,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5267,Thise,25220,3,3069,2016,2024,8570.48351,10.8076715132409,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5268,Thise,25220,3,2990,2022,2024,8570.48351,10.8076715132409,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5269,Thoraise,25320,3,294,2011,2024,149.17332,9.3233325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5270,Thoraise,25320,3,358,2016,2024,149.17332,9.3233325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5271,Thoraise,25320,3,336,2022,2024,149.17332,9.3233325,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5272,Vaire,25220,5,738,2011,2024,1846.02538,10.6706669364162,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5273,Vaire,25220,5,801,2016,2024,1846.02538,10.6706669364162,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5274,Vaire,25220,5,805,2022,2024,1846.02538,10.6706669364162,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5275,Valentigney,25700,3,11155,2011,2017,16696.75,16696.75,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5276,Valentigney,25700,3,10381,2016,2017,16696.75,16696.75,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5277,Valentigney,25700,3,10624,2022,2017,16696.75,16696.75,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5278,Velesmes-Essarts,25410,2,325,2011,2024,155.84215,31.16843,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5279,Velesmes-Essarts,25410,2,343,2016,2024,155.84215,31.16843,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5280,Velesmes-Essarts,25410,2,363,2022,2024,155.84215,31.16843,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5281,Vieilley,25870,5,697,2011,2024,1433.47521,10.9425588549618,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5282,Vieilley,25870,5,703,2016,2024,1433.47521,10.9425588549618,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5283,Vieilley,25870,5,667,2022,2024,1433.47521,10.9425588549618,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5284,Vieux-Charmont,25600,3,2566,2011,2024,6990.65588,11.2389965916399,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5285,Vieux-Charmont,25600,3,2725,2016,2024,6990.65588,11.2389965916399,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5286,Vieux-Charmont,25600,3,2829,2022,2024,6990.65588,11.2389965916399,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5287,Voujeaucourt,25420,3,3415,2011,2024,8956.06,8956.06,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5288,Voujeaucourt,25420,3,3248,2016,2024,8956.06,8956.06,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5289,Voujeaucourt,25420,3,3152,2022,2024,8956.06,8956.06,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5290,Albon,26140,4,1725,2011,2024,1848.57436,8.17953256637168,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5291,Albon,26140,4,1933,2016,2024,1848.57436,8.17953256637168,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5292,Albon,26140,4,1935,2022,2024,1848.57436,8.17953256637168,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5293,Alixan,26300,6,2455,2011,2024,1131.45749,10.0128981415929,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5294,Alixan,26300,6,2497,2016,2024,1131.45749,10.0128981415929,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5295,Alixan,26300,6,2698,2022,2024,1131.45749,10.0128981415929,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5296,Allex,26400,1,2485,2011,2024,2966.57347,9.72647039344262,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5297,Allex,26400,1,2495,2016,2024,2966.57347,9.72647039344262,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5298,Allex,26400,1,2633,2022,2024,2966.57347,9.72647039344262,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5299,Andancette,26140,4,1292,2011,2024,1981.45123,9.52620783653846,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5300,Andancette,26140,4,1338,2016,2024,1981.45123,9.52620783653846,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5301,Andancette,26140,4,1308,2022,2024,1981.45123,9.52620783653846,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5302,Anneyron,26140,2,3861,2011,2024,5599.45415,8.60131205837174,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5303,Anneyron,26140,2,3962,2016,2024,5599.45415,8.60131205837174,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5304,Anneyron,26140,2,4152,2022,2024,5599.45415,8.60131205837174,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
5305,Aouste-sur-Sye,26400,2,2382,2011,2024,2050.08853,9.40407582568807,Gaz,"2026-03-16 16:09:55","2026-03-16 16:09:55"
